learning_rate, epsilon, discount_factor,win_reward_weight, capturing_king_reward_weight, capturing_pieces_reward_weight
0.32323811614749237,0.5476741737937393,0.6331140624572354,0.9653299462498443,0.9591391192114755,0.707875146770339
0.32323811614749237,0.5476741737937393,0.6331140624572354,0.9043703774069292,0.611653160488281,0.2005299728914788056

